name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Lonchostoma_monogynum	NA	NA	NA	266422	NA	NA	NA	266421	NA	NA	NA	25736	NA	NA	NA	NA	703243	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Lonchostoma_myrtoides	NA	NA	NA	266423	NA	NA	NA	266421	NA	NA	NA	25736	NA	NA	NA	NA	703243	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Lonchostoma_pentandrum	NA	NA	NA	266424	NA	NA	NA	266421	NA	NA	NA	25736	NA	NA	NA	NA	703243	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Lonchostoma_esterhuyseniae	NA	NA	NA	266425	NA	NA	NA	266421	NA	NA	NA	25736	NA	NA	NA	NA	703243	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Lonchostoma_purpureum	NA	NA	NA	266426	NA	NA	NA	266421	NA	NA	NA	25736	NA	NA	NA	NA	703243	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
