name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Clethra_alnifolia	NA	NA	NA	13435	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_arborea	NA	NA	NA	59776	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_acuminata	NA	NA	NA	167891	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_mexicana	NA	NA	NA	168116	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_barbinervis	NA	NA	NA	191065	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_faberi	NA	NA	NA	204404	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_delavayi	NA	NA	NA	212706	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_vicentina	NA	NA	NA	224275	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_scabra	NA	NA	NA	224276	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_cubensis	NA	NA	NA	224277	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_ovalifolia	NA	NA	NA	224278	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_revoluta	NA	NA	NA	224279	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_fimbriata	NA	NA	NA	224280	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_canescens	NA	NA	NA	224281	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_pachyphylla	NA	NA	NA	224282	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_peruviana	NA	NA	NA	224283	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_castaneifolia	NA	NA	NA	224284	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_arfakana	NA	NA	NA	224285	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_hartwegii	NA	NA	NA	224286	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_ferruginea	NA	NA	NA	224287	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Clethra_tomentosa	NA	NA	NA	683725	NA	NA	NA	13434	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Purdiaea_nutans	NA	NA	NA	190256	NA	NA	NA	190255	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Purdiaea_stenopetala	NA	NA	NA	190257	NA	NA	NA	190255	NA	NA	NA	16611	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
