name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Schlegelia_parviflora	NA	NA	NA	39369	NA	NA	NA	39253	NA	NA	NA	91897	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Schlegelia_fastigiata	NA	NA	NA	504039	NA	NA	NA	39253	NA	NA	NA	91897	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Schlegelia_violacea	NA	NA	NA	882113	NA	NA	NA	39253	NA	NA	NA	91897	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Schlegelia_fuscata	NA	NA	NA	1037441	NA	NA	NA	39253	NA	NA	NA	91897	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Synapsis_ilicifolia	NA	NA	NA	324793	NA	NA	NA	324792	NA	NA	NA	91897	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Exarata_chocoensis	NA	NA	NA	680203	NA	NA	NA	680202	NA	NA	NA	91897	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
