name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Gonocaryum_litorale	NA	NA	NA	85209	NA	NA	NA	85208	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Cardiopteris_quinqueloba	NA	NA	NA	125019	NA	NA	NA	125018	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Cardiopteris_platycarpa	NA	NA	NA	212716	NA	NA	NA	125018	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Cardiopteris_moluccana	NA	NA	NA	863416	NA	NA	NA	125018	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Citronella_gongonha	NA	NA	NA	159357	NA	NA	NA	159356	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Citronella_moorei	NA	NA	NA	159358	NA	NA	NA	159356	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Citronella_suaveolens	NA	NA	NA	863417	NA	NA	NA	159356	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Leptaulus_citroides	NA	NA	NA	159360	NA	NA	NA	159359	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Leptaulus_daphnoides	NA	NA	NA	159361	NA	NA	NA	159359	NA	NA	NA	125017	NA	NA	NA	NA	91883	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
