name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Griselinia_lucida	NA	NA	NA	16913	NA	NA	NA	16912	NA	NA	NA	42225	NA	NA	NA	NA	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Griselinia_littoralis	NA	NA	NA	86852	NA	NA	NA	16912	NA	NA	NA	42225	NA	NA	NA	NA	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Griselinia_racemosa	NA	NA	NA	140583	NA	NA	NA	16912	NA	NA	NA	42225	NA	NA	NA	NA	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Griselinia_carlomunozii	NA	NA	NA	218621	NA	NA	NA	16912	NA	NA	NA	42225	NA	NA	NA	NA	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Griselinia_jodinifolia	NA	NA	NA	218622	NA	NA	NA	16912	NA	NA	NA	42225	NA	NA	NA	NA	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Griselinia_ruscifolia	NA	NA	NA	218623	NA	NA	NA	16912	NA	NA	NA	42225	NA	NA	NA	NA	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Griselinia_scandens	NA	NA	NA	218624	NA	NA	NA	16912	NA	NA	NA	42225	NA	NA	NA	NA	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
